NetProfit,PF,MaxDD,Trades,SmartScore,Params
5324.0,1.1414565454207295,1800.0,2661,4468.466652808797,"ARS(5,0.0123) ADX(30) RVI(10) Q(8) Sc(3) NL(10)"
5432.0,1.1326139498547398,1907.0,2849,4453.71288230125,"ARS(5,0.0123) ADX(21) RVI(10) Q(5) Sc(4) NL(20)"
5507.0,1.1253414056809905,1958.0,3673,4453.330785488081,"ARS(5,0.0123) ADX(21) RVI(10) Q(5) Sc(3) NL(20)"
5259.0,1.1388588176273335,1765.0,2406,4426.650792241056,"ARS(5,0.0123) ADX(21) RVI(14) Q(8) Sc(4) NL(20)"
5455.0,1.0971245437550077,1792.0,7063,4405.782086413109,"ARS(5,0.01) ADX(14) RVI(21) Q(5) Sc(3) NL(10)"
5026.0,1.1463301016100387,1562.0,2063,4390.014546397481,"ARS(5,0.0123) ADX(30) RVI(14) Q(13) Sc(3) NL(20)"
4967.0,1.11346918261982,1309.0,3719,4383.104636291524,"ARS(3,0.0123) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
4820.0,1.137840311141615,1278.0,2008,4367.943851308207,"ARS(3,0.0123) ADX(21) RVI(21) Q(13) Sc(4) NL(20)"
5154.0,1.1001671395809849,1533.0,5154,4339.7072075619135,"ARS(5,0.01) ADX(14) RVI(10) Q(5) Sc(4) NL(10)"
5169.0,1.135922585395356,1789.0,2851,4324.336311613341,"ARS(5,0.0123) ADX(14) RVI(10) Q(13) Sc(4) NL(20)"
5108.0,1.1056703696807961,1537.0,4827,4319.844155063108,"ARS(3,0.0123) ADX(14) RVI(14) Q(8) Sc(3) NL(20)"
4853.0,1.1300479674143151,1351.0,2367,4317.526992490688,"ARS(3,0.0123) ADX(30) RVI(14) Q(5) Sc(4) NL(10)"
5300.0,1.0943211546333043,1743.0,6955,4300.683760608418,"ARS(8,0.01) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
4829.0,1.1105009038694766,1301.0,4110,4255.363327079593,"ARS(3,0.0123) ADX(14) RVI(14) Q(13) Sc(3) NL(20)"
4922.0,1.1224164946402369,1497.0,3204,4251.603806848735,"ARS(3,0.0123) ADX(14) RVI(10) Q(13) Sc(4) NL(10)"
5204.0,1.102267814330071,1751.0,5810,4248.408906661005,"ARS(3,0.0123) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
4982.0,1.1321170012463868,1641.0,2631,4246.504216390227,"ARS(5,0.0123) ADX(30) RVI(14) Q(8) Sc(3) NL(10)"
4995.0,1.140827201217965,1771.0,2006,4207.969184820362,"ARS(5,0.0123) ADX(30) RVI(10) Q(8) Sc(4) NL(10)"
4662.0,1.139130953802077,1320.0,1734,4201.446603342787,"ARS(3,0.0123) ADX(30) RVI(14) Q(13) Sc(4) NL(10)"
5009.0,1.097551950454749,1546.0,5149,4199.234433110173,"ARS(8,0.01) ADX(14) RVI(10) Q(5) Sc(4) NL(10)"
4835.0,1.1105977079854519,1422.0,3608,4180.738024065447,"ARS(5,0.0123) ADX(14) RVI(10) Q(8) Sc(4) NL(20)"
5042.0,1.1227241748612597,1777.0,2832,4176.461037074275,"ARS(5,0.0123) ADX(21) RVI(14) Q(5) Sc(4) NL(20)"
5016.0,1.1267082628135499,1787.0,3034,4163.524860964171,"ARS(5,0.0123) ADX(30) RVI(10) Q(5) Sc(3) NL(10)"
4849.0,1.1052848705923224,1443.0,4098,4159.185424105363,"ARS(3,0.0123) ADX(14) RVI(10) Q(8) Sc(4) NL(10)"
4683.0,1.103759998227461,1224.0,4005,4152.400443203085,"ARS(8,0.0123) ADX(14) RVI(21) Q(8) Sc(4) NL(10)"
5017.0,1.098045729919875,1634.0,5116,4152.016450865249,"ARS(8,0.01) ADX(14) RVI(21) Q(5) Sc(4) NL(10)"
4715.0,1.1143973214285714,1334.0,3351,4147.760791392259,"ARS(3,0.0123) ADX(14) RVI(14) Q(13) Sc(4) NL(10)"
5171.0,1.1444534458194822,2149.0,2029,4139.018581852386,"ARS(8,0.0123) ADX(30) RVI(10) Q(5) Sc(4) NL(20)"
4757.0,1.1394810145140009,1565.0,1751,4128.340583429629,"ARS(5,0.0123) ADX(30) RVI(14) Q(8) Sc(4) NL(20)"
5004.0,1.1163396261508416,1784.0,3904,4117.160590550421,"ARS(5,0.0123) ADX(14) RVI(10) Q(13) Sc(3) NL(20)"
4669.0,1.1148415977961432,1335.0,3406,4108.28367806645,"ARS(3,0.0123) ADX(21) RVI(14) Q(13) Sc(3) NL(10)"
5012.0,1.0970979115812314,1700.0,5119,4103.47368122771,"ARS(5,0.01) ADX(14) RVI(14) Q(5) Sc(4) NL(10)"
4647.0,1.1249529443398762,1377.0,2331,4098.836704051596,"ARS(3,0.0123) ADX(21) RVI(14) Q(13) Sc(4) NL(10)"
5068.0,1.0900897697982401,1742.0,7034,4097.133605263632,"ARS(8,0.01) ADX(14) RVI(21) Q(5) Sc(3) NL(10)"
4615.0,1.126566656610811,1345.0,2228,4097.009551031436,"ARS(3,0.0123) ADX(21) RVI(10) Q(13) Sc(4) NL(10)"
4860.0,1.1296864576384256,1703.0,2684,4095.3872774300676,"ARS(5,0.0123) ADX(30) RVI(21) Q(8) Sc(3) NL(10)"
5067.0,1.089322544819927,1741.0,7040,4094.049350691715,"ARS(5,0.01) ADX(14) RVI(14) Q(5) Sc(3) NL(10)"
4530.0,1.137489377200437,1296.0,1652,4092.1433280797173,"ARS(3,0.0123) ADX(30) RVI(21) Q(13) Sc(4) NL(10)"
5135.0,1.0907724942549055,1889.0,6981,4065.26111046519,"ARS(5,0.01) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
4637.0,1.1156820676579184,1368.0,3163,4062.0428295616894,"ARS(3,0.0123) ADX(21) RVI(10) Q(13) Sc(3) NL(10)"
4479.0,1.135235507246377,1267.0,1666,4056.741532596555,"ARS(3,0.0123) ADX(30) RVI(10) Q(13) Sc(4) NL(10)"
4929.0,1.1431018464754383,1948.0,1803,4054.655297407481,"ARS(8,0.0123) ADX(30) RVI(10) Q(8) Sc(4) NL(20)"
4675.0,1.1154948367014181,1436.0,3411,4051.3815736320153,"ARS(3,0.0123) ADX(21) RVI(21) Q(13) Sc(3) NL(10)"
5091.0,1.1243344893274068,2065.0,3383,4050.946132459892,"ARS(5,0.0123) ADX(21) RVI(21) Q(8) Sc(3) NL(20)"
4853.0,1.1330901711276875,1799.0,2261,4043.8936611874306,"ARS(8,0.0123) ADX(30) RVI(14) Q(8) Sc(3) NL(20)"
4802.0,1.13350756227758,1744.0,2025,4035.5155056768535,"ARS(5,0.0123) ADX(30) RVI(14) Q(5) Sc(4) NL(20)"
4736.0,1.125277748386414,1611.0,2463,4030.6424265300684,"ARS(3,0.015) ADX(30) RVI(10) Q(5) Sc(3) NL(20)"
4991.0,1.131259204712813,2005.0,2663,4030.060450193897,"ARS(8,0.0123) ADX(30) RVI(10) Q(8) Sc(3) NL(10)"
4638.0,1.1276947220616171,1505.0,2242,4020.175342753098,"ARS(3,0.015) ADX(30) RVI(10) Q(8) Sc(3) NL(20)"
4911.0,1.122578873801917,1882.0,2704,4005.3653365600217,"ARS(5,0.0123) ADX(21) RVI(14) Q(8) Sc(4) NL(10)"
4878.0,1.126988259183089,1870.0,2766,4001.0543874054642,"ARS(5,0.0123) ADX(21) RVI(10) Q(13) Sc(3) NL(20)"
4655.0,1.1095526111411829,1460.0,3535,3997.6527901410263,"ARS(8,0.0123) ADX(14) RVI(21) Q(8) Sc(4) NL(20)"
4863.0,1.1008439956037575,1700.0,4809,3995.077873597815,"ARS(5,0.0123) ADX(14) RVI(14) Q(8) Sc(3) NL(20)"
4586.0,1.1051304387694283,1353.0,3334,3988.7676626763723,"ARS(3,0.0123) ADX(21) RVI(14) Q(5) Sc(4) NL(10)"
4604.0,1.1001108960838462,1364.0,4584,3979.345196079532,"ARS(3,0.0123) ADX(14) RVI(10) Q(13) Sc(3) NL(10)"
4711.0,1.1023707599035182,1552.0,4093,3963.1171015762166,"ARS(5,0.0123) ADX(14) RVI(10) Q(8) Sc(4) NL(10)"
4826.0,1.1410410030101996,1982.0,1994,3943.47169903124,"ARS(8,0.0123) ADX(30) RVI(10) Q(13) Sc(3) NL(20)"
4612.0,1.127986679617039,1633.0,2303,3921.5095480128025,"ARS(5,0.0123) ADX(30) RVI(21) Q(8) Sc(3) NL(20)"
4607.0,1.144751311779307,1728.0,1479,3919.3440051778134,"ARS(5,0.0123) ADX(30) RVI(10) Q(13) Sc(4) NL(20)"
4566.0,1.097374762747649,1407.0,4528,3910.264684490218,"ARS(3,0.0123) ADX(21) RVI(14) Q(5) Sc(3) NL(10)"
4790.0,1.1202882900981894,1904.0,3033,3886.2839727479195,"ARS(8,0.0123) ADX(30) RVI(10) Q(5) Sc(3) NL(10)"
4494.0,1.1261757026139203,1520.0,1952,3881.1607419838633,"ARS(5,0.0123) ADX(30) RVI(14) Q(8) Sc(4) NL(10)"
4791.0,1.1213495098908335,1924.0,2727,3879.538923950739,"ARS(5,0.0123) ADX(21) RVI(21) Q(8) Sc(4) NL(10)"
4653.0,1.1304530671750588,1789.0,2033,3873.9123004607072,"ARS(5,0.0123) ADX(30) RVI(21) Q(5) Sc(4) NL(20)"
4487.0,1.101893904986829,1383.0,3527,3872.9421523389487,"ARS(3,0.0123) ADX(14) RVI(14) Q(8) Sc(4) NL(20)"
4901.0,1.1131739983835585,2048.0,3994,3870.3644765024264,"ARS(5,0.0123) ADX(21) RVI(21) Q(8) Sc(3) NL(10)"
4710.0,1.1364149795811973,1942.0,2053,3855.1674977149514,"ARS(8,0.0123) ADX(30) RVI(14) Q(13) Sc(3) NL(20)"
4865.0,1.1119858205004258,2023.0,3854,3851.495811429995,"ARS(5,0.0123) ADX(21) RVI(10) Q(8) Sc(3) NL(10)"
4661.0,1.0971405943895627,1642.0,4884,3849.572651648413,"ARS(8,0.0123) ADX(14) RVI(21) Q(8) Sc(3) NL(20)"
4629.0,1.1208048436766012,1746.0,2509,3845.3940271116116,"ARS(5,0.0123) ADX(30) RVI(14) Q(5) Sc(3) NL(20)"
4680.0,1.1131938565727415,1781.0,3326,3841.4299135528904,"ARS(5,0.0123) ADX(21) RVI(14) Q(8) Sc(3) NL(20)"
4641.0,1.0904713634059808,1591.0,5775,3839.2334983820033,"ARS(3,0.0123) ADX(14) RVI(10) Q(8) Sc(3) NL(10)"
4857.0,1.1161211657541779,2088.0,3323,3824.0692029261018,"ARS(8,0.0123) ADX(21) RVI(10) Q(8) Sc(3) NL(20)"
4425.0,1.0939670000637065,1334.0,4914,3821.285108369041,"ARS(3,0.0123) ADX(14) RVI(14) Q(13) Sc(3) NL(10)"
4672.0,1.0906146356601176,1670.0,5110,3819.6038814123453,"ARS(8,0.01) ADX(14) RVI(14) Q(5) Sc(4) NL(10)"
4736.0,1.0901837570218034,1766.0,5501,3815.4820228017006,"ARS(3,0.0123) ADX(14) RVI(10) Q(5) Sc(3) NL(20)"
4653.0,1.1227121683633103,1849.0,2539,3813.6806244666977,"ARS(5,0.0123) ADX(30) RVI(21) Q(5) Sc(3) NL(20)"
4701.0,1.1236747257372866,1927.0,2855,3812.9023283463143,"ARS(8,0.0123) ADX(14) RVI(10) Q(13) Sc(4) NL(20)"
4617.0,1.1182148709545268,1805.0,2973,3793.3857892704264,"ARS(5,0.0123) ADX(14) RVI(14) Q(13) Sc(4) NL(20)"
4861.0,1.120722197387374,2184.0,2782,3791.6415656319773,"ARS(5,0.0123) ADX(21) RVI(10) Q(8) Sc(4) NL(10)"
4861.0,1.1101992700233503,2126.0,3784,3786.6114591520527,"ARS(5,0.0123) ADX(21) RVI(21) Q(5) Sc(3) NL(20)"
4631.0,1.1227535386735938,1885.0,2418,3775.941639504294,"ARS(5,0.0123) ADX(21) RVI(21) Q(8) Sc(4) NL(20)"
4691.0,1.1234831135328647,1980.0,2533,3775.2573678958943,"ARS(8,0.0123) ADX(30) RVI(21) Q(5) Sc(3) NL(20)"
4535.0,1.1146446899410976,1702.0,3051,3771.197902777438,"ARS(5,0.0123) ADX(30) RVI(21) Q(5) Sc(3) NL(10)"
4596.0,1.1206837696610037,1871.0,2634,3748.117162976257,"ARS(8,0.0123) ADX(30) RVI(14) Q(8) Sc(3) NL(10)"
4699.0,1.0828601657555987,1811.0,7019,3735.39856033296,"ARS(8,0.01) ADX(14) RVI(14) Q(5) Sc(3) NL(10)"
4850.0,1.1094882271937152,2204.0,3667,3734.7431301287606,"ARS(8,0.0123) ADX(21) RVI(10) Q(5) Sc(3) NL(20)"
4417.0,1.130260402842903,1684.0,1761,3734.5602927566597,"ARS(5,0.0123) ADX(30) RVI(21) Q(8) Sc(4) NL(20)"
4419.0,1.1248305084745762,1656.0,1968,3733.94382282839,"ARS(5,0.0123) ADX(30) RVI(21) Q(8) Sc(4) NL(10)"
4403.0,1.113397548161121,1632.0,2867,3695.9359202001024,"ARS(5,0.0123) ADX(14) RVI(21) Q(13) Sc(4) NL(20)"
4285.0,1.0838076238533905,1307.0,5832,3681.7152911144585,"ARS(3,0.0123) ADX(14) RVI(21) Q(8) Sc(3) NL(10)"
4722.0,1.1011871598165688,2068.0,4462,3678.4138148371803,"ARS(5,0.0123) ADX(21) RVI(10) Q(5) Sc(3) NL(10)"
4586.0,1.1278790920751771,2042.0,2028,3672.5742092138335,"ARS(8,0.0123) ADX(30) RVI(21) Q(5) Sc(4) NL(20)"
4497.0,1.123935510541546,1887.0,2296,3669.4772694245194,"ARS(8,0.0123) ADX(30) RVI(21) Q(8) Sc(3) NL(20)"
4744.0,1.115165197970529,2218.0,3380,3664.6880709145125,"ARS(8,0.0123) ADX(21) RVI(21) Q(8) Sc(3) NL(20)"
4585.0,1.1276732011583872,2056.0,2022,3663.8191803509108,"ARS(8,0.0123) ADX(30) RVI(10) Q(8) Sc(4) NL(10)"
4519.0,1.102985414767548,1828.0,3898,3649.964183754064,"ARS(5,0.0123) ADX(21) RVI(14) Q(8) Sc(3) NL(10)"
4398.0,1.1232899753307917,1773.0,1948,3647.0022969916,"ARS(8,0.0123) ADX(30) RVI(14) Q(8) Sc(4) NL(10)"
4407.0,1.1207463422653297,1779.0,2406,3642.9629225278863,"ARS(5,0.0123) ADX(30) RVI(14) Q(13) Sc(3) NL(10)"
4332.0,1.0985508565188706,1539.0,3526,3638.876212295265,"ARS(5,0.0123) ADX(14) RVI(14) Q(8) Sc(4) NL(20)"
4733.0,1.1074582813032126,2212.0,3773,3633.94345910157,"ARS(8,0.0123) ADX(21) RVI(21) Q(5) Sc(3) NL(20)"
4553.0,1.1188928058493275,2041.0,2411,3617.610385621352,"ARS(8,0.0123) ADX(21) RVI(14) Q(8) Sc(4) NL(20)"
4406.0,1.1167368783615506,1808.0,2388,3613.6476836523148,"ARS(5,0.0123) ADX(30) RVI(10) Q(5) Sc(4) NL(10)"
4500.0,1.1187617112243013,1987.0,2682,3602.710534213079,"ARS(8,0.0123) ADX(30) RVI(21) Q(8) Sc(3) NL(10)"
4511.0,1.0963868293412533,1873.0,4633,3597.992861311213,"ARS(5,0.0123) ADX(21) RVI(21) Q(5) Sc(3) NL(10)"
4369.0,1.0942630908973225,1647.0,4001,3596.2354777571845,"ARS(3,0.0123) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
4401.0,1.1279695269111105,1914.0,1752,3589.9579750765097,"ARS(8,0.0123) ADX(30) RVI(14) Q(8) Sc(4) NL(20)"
4391.0,1.0914715440379967,1706.0,4241,3573.4055695428306,"ARS(3,0.0123) ADX(14) RVI(10) Q(5) Sc(4) NL(20)"
4081.0,1.093502268249095,1254.0,4171,3567.782824372047,"ARS(3,0.0123) ADX(14) RVI(21) Q(13) Sc(3) NL(20)"
4406.0,1.1243368325996161,1955.0,1957,3561.3429794636295,"ARS(8,0.0123) ADX(30) RVI(21) Q(8) Sc(4) NL(10)"
4539.0,1.114416072193794,2104.0,2726,3560.201683338704,"ARS(8,0.0123) ADX(21) RVI(21) Q(8) Sc(4) NL(10)"
4498.0,1.085433721438204,1860.0,5492,3558.513760225249,"ARS(5,0.0123) ADX(14) RVI(10) Q(5) Sc(3) NL(20)"
4316.0,1.1196330071790892,1822.0,2311,3541.729741267186,"ARS(5,0.0123) ADX(30) RVI(10) Q(13) Sc(3) NL(10)"
4213.0,1.111131627538908,1626.0,2615,3532.446081211455,"ARS(3,0.015) ADX(30) RVI(10) Q(8) Sc(3) NL(10)"
4565.0,1.1099761497506564,2192.0,2850,3522.692661020402,"ARS(8,0.0123) ADX(21) RVI(10) Q(5) Sc(4) NL(20)"
4281.0,1.0924302616806287,1641.0,3992,3521.0766076304562,"ARS(5,0.0123) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
4311.0,1.090267599145693,1688.0,4193,3513.863352210737,"ARS(3,0.0123) ADX(14) RVI(21) Q(5) Sc(4) NL(20)"
4567.0,1.1050923901787975,2182.0,3977,3513.6152505893683,"ARS(8,0.0123) ADX(21) RVI(21) Q(8) Sc(3) NL(10)"
4506.0,1.1155118049680843,2153.0,2495,3513.5580827528224,"ARS(8,0.0123) ADX(21) RVI(10) Q(8) Sc(4) NL(20)"
4363.0,1.0908977270359799,1782.0,4233,3508.984652800044,"ARS(5,0.0123) ADX(14) RVI(10) Q(5) Sc(4) NL(20)"
4066.0,1.1107781168265038,1445.0,2229,3503.819878213006,"ARS(3,0.0123) ADX(21) RVI(21) Q(13) Sc(4) NL(10)"
4425.0,1.1220050180594998,2092.0,2022,3500.332913785453,"ARS(8,0.0123) ADX(30) RVI(14) Q(5) Sc(4) NL(20)"
4358.0,1.112270396991009,1954.0,2926,3485.2418680520686,"ARS(5,0.0123) ADX(21) RVI(21) Q(13) Sc(3) NL(20)"
4125.0,1.120462576292965,1631.0,2071,3485.0762533618463,"ARS(5,0.0123) ADX(30) RVI(21) Q(13) Sc(3) NL(20)"
4233.0,1.111818469991547,1754.0,2455,3484.1039261727997,"ARS(5,0.015) ADX(30) RVI(10) Q(5) Sc(3) NL(20)"
4298.0,1.1080469594509665,1837.0,3048,3482.8037382772077,"ARS(8,0.0123) ADX(30) RVI(21) Q(5) Sc(3) NL(10)"
4439.0,1.101539446897088,2055.0,3854,3465.43841585838,"ARS(8,0.0123) ADX(21) RVI(10) Q(8) Sc(3) NL(10)"
4240.0,1.124016496533973,1893.0,2058,3457.0070689859604,"ARS(8,0.0123) ADX(30) RVI(21) Q(13) Sc(3) NL(20)"
4267.0,1.1250476218386425,1977.0,1755,3440.2882344743352,"ARS(8,0.0123) ADX(30) RVI(21) Q(8) Sc(4) NL(20)"
4298.0,1.0996291145108947,1877.0,3342,3436.241045636052,"ARS(8,0.0123) ADX(21) RVI(21) Q(5) Sc(4) NL(10)"
4321.0,1.0988696686802124,1917.0,3361,3432.2797732884183,"ARS(5,0.0123) ADX(21) RVI(10) Q(5) Sc(4) NL(10)"
4269.0,1.089739547203128,1779.0,4182,3431.2569162193195,"ARS(5,0.0123) ADX(14) RVI(21) Q(5) Sc(4) NL(20)"
4353.0,1.1076915464733679,2039.0,2709,3425.047096035353,"ARS(8,0.0123) ADX(21) RVI(14) Q(8) Sc(4) NL(10)"
4427.0,1.0947580213617587,2093.0,4450,3416.3920488992703,"ARS(8,0.0123) ADX(21) RVI(10) Q(5) Sc(3) NL(10)"
4266.0,1.1095841146702972,1930.0,2970,3415.21344385533,"ARS(8,0.0123) ADX(14) RVI(14) Q(13) Sc(4) NL(20)"
4265.0,1.1194410216198052,1990.0,2010,3415.175935056129,"ARS(5,0.0123) ADX(21) RVI(10) Q(13) Sc(4) NL(20)"
4273.0,1.1097272867341175,1943.0,2891,3414.852870671816,"ARS(5,0.0123) ADX(21) RVI(14) Q(13) Sc(3) NL(20)"
4348.0,1.105052066974317,2042.0,2835,3411.5069491652444,"ARS(8,0.0123) ADX(21) RVI(14) Q(5) Sc(4) NL(20)"
4340.0,1.105503695060288,2034.0,2845,3410.49618749051,"ARS(5,0.0123) ADX(21) RVI(21) Q(5) Sc(4) NL(20)"
4323.0,1.0925081851447647,1928.0,4613,3408.5687675958557,"ARS(8,0.0123) ADX(21) RVI(21) Q(5) Sc(3) NL(10)"
4323.0,1.1139430680021085,2074.0,2418,3403.7149300064425,"ARS(8,0.0123) ADX(21) RVI(21) Q(8) Sc(4) NL(20)"
4221.0,1.097550265773053,1834.0,3348,3389.493467828546,"ARS(5,0.0123) ADX(21) RVI(21) Q(5) Sc(4) NL(10)"
4235.0,1.0866904118562188,1795.0,4818,3386.411989853633,"ARS(8,0.0123) ADX(14) RVI(10) Q(8) Sc(3) NL(20)"
4277.0,1.0987737003764346,1939.0,3922,3386.2625136979473,"ARS(8,0.0123) ADX(14) RVI(10) Q(13) Sc(3) NL(20)"
4037.0,1.1109675645959318,1626.0,2241,3384.376741830499,"ARS(5,0.015) ADX(30) RVI(10) Q(8) Sc(3) NL(20)"
4310.0,1.104922342859925,2044.0,2841,3380.334538420128,"ARS(8,0.0123) ADX(21) RVI(21) Q(5) Sc(4) NL(20)"
4098.0,1.1146903249279336,1769.0,2373,3374.206641715668,"ARS(5,0.0123) ADX(30) RVI(21) Q(13) Sc(3) NL(10)"
4264.0,1.110360535238243,2087.0,2500,3340.3254707604547,"ARS(8,0.0123) ADX(30) RVI(14) Q(5) Sc(3) NL(20)"
4194.0,1.0953225146597572,1886.0,4094,3335.5958658749796,"ARS(5,0.0123) ADX(14) RVI(14) Q(13) Sc(3) NL(20)"
3865.0,1.0755517329006783,1236.0,5809,3333.0720394973714,"ARS(5,0.0123) ADX(14) RVI(21) Q(8) Sc(3) NL(10)"
3990.0,1.110492647669685,1649.0,1996,3331.9789924816087,"ARS(3,0.015) ADX(30) RVI(10) Q(5) Sc(4) NL(20)"
4145.0,1.080438579468271,1731.0,5769,3326.710675899556,"ARS(5,0.0123) ADX(14) RVI(10) Q(8) Sc(3) NL(10)"
4031.0,1.104058030874077,1694.0,2869,3324.2141637686022,"ARS(8,0.0123) ADX(14) RVI(21) Q(13) Sc(4) NL(20)"
4262.0,1.1048359325035666,2083.0,3195,3324.0228323663705,"ARS(5,0.0123) ADX(14) RVI(10) Q(13) Sc(4) NL(10)"
4208.0,1.0816136539953451,1849.0,5786,3322.6969309478845,"ARS(5,0.0123) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
4247.0,1.0953931852384269,2046.0,3713,3301.2594789296045,"ARS(5,0.0123) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
4007.0,1.1129591520311222,1756.0,1895,3300.4938737335015,"ARS(3,0.015) ADX(30) RVI(14) Q(8) Sc(4) NL(10)"
3960.0,1.1048201381720004,1669.0,2385,3280.167751657761,"ARS(5,0.0123) ADX(30) RVI(21) Q(5) Sc(4) NL(10)"
4061.0,1.076527343308333,1705.0,5536,3260.0876518830282,"ARS(3,0.0123) ADX(14) RVI(14) Q(5) Sc(3) NL(20)"
3900.0,1.108738080633469,1635.0,1975,3258.5369363003233,"ARS(3,0.015) ADX(30) RVI(10) Q(8) Sc(4) NL(10)"
3999.0,1.0904669260700388,1727.0,3633,3241.2496189639405,"ARS(8,0.0123) ADX(14) RVI(10) Q(8) Sc(4) NL(20)"
4122.0,1.0935627383330306,1967.0,3901,3235.0119186226157,"ARS(8,0.0123) ADX(21) RVI(14) Q(8) Sc(3) NL(10)"
4040.0,1.1118462943993799,1965.0,2089,3224.5937037857107,"ARS(5,0.0123) ADX(21) RVI(14) Q(13) Sc(4) NL(20)"
4096.0,1.127074737070704,2171.0,1485,3218.8663526994865,"ARS(8,0.0123) ADX(30) RVI(10) Q(13) Sc(4) NL(20)"
4149.0,1.1205684063698709,2226.0,1911,3217.0207016527775,"ARS(5,0.02) ADX(30) RVI(10) Q(5) Sc(4) NL(20)"
3884.0,1.0971242810702675,1655.0,2990,3201.525700733974,"ARS(3,0.015) ADX(30) RVI(10) Q(5) Sc(3) NL(10)"
4109.0,1.084417051874679,1968.0,4824,3197.3806444841102,"ARS(8,0.0123) ADX(14) RVI(14) Q(8) Sc(3) NL(20)"
4026.0,1.0999081817505025,1930.0,3038,3194.971385084793,"ARS(5,0.0123) ADX(30) RVI(14) Q(5) Sc(3) NL(10)"
3763.0,1.1086787003610108,1544.0,1760,3187.620682654709,"ARS(3,0.015) ADX(30) RVI(10) Q(8) Sc(4) NL(20)"
4072.0,1.097689705635391,2040.0,3342,3174.5685236841705,"ARS(5,0.0123) ADX(14) RVI(14) Q(13) Sc(4) NL(10)"
3961.0,1.1047911320405301,1905.0,2376,3168.774564817191,"ARS(8,0.0123) ADX(30) RVI(21) Q(5) Sc(4) NL(10)"
3852.0,1.119482614225007,1819.0,1500,3161.9350564560254,"ARS(5,0.0123) ADX(30) RVI(21) Q(13) Sc(4) NL(20)"
4188.0,1.1025716385011022,2323.0,2797,3152.78575859799,"ARS(8,0.0123) ADX(21) RVI(10) Q(8) Sc(4) NL(10)"
3937.0,1.0847012757901078,1798.0,4123,3140.9744945466714,"ARS(8,0.0123) ADX(14) RVI(10) Q(8) Sc(4) NL(10)"
3808.0,1.1166702411225835,1776.0,1543,3137.7510907576725,"ARS(5,0.0123) ADX(30) RVI(14) Q(13) Sc(4) NL(20)"
3961.0,1.0816987397644535,1844.0,4195,3130.1933870594685,"ARS(5,0.0123) ADX(14) RVI(14) Q(5) Sc(4) NL(20)"
3989.0,1.1045965859926057,2049.0,2392,3125.4332398386327,"ARS(8,0.0123) ADX(30) RVI(10) Q(5) Sc(4) NL(10)"
3958.0,1.1103582880245364,2035.0,2371,3123.523883440736,"ARS(8,0.0123) ADX(30) RVI(21) Q(13) Sc(3) NL(10)"
4030.0,1.1109825952853052,2188.0,2309,3114.398900250264,"ARS(8,0.0123) ADX(30) RVI(10) Q(13) Sc(3) NL(10)"
3849.0,1.1017150709547845,1808.0,2618,3114.351724518923,"ARS(5,0.015) ADX(30) RVI(10) Q(8) Sc(3) NL(10)"
4009.0,1.1091448640113255,2148.0,2403,3110.353777155431,"ARS(8,0.0123) ADX(30) RVI(14) Q(13) Sc(3) NL(10)"
4002.0,1.1028051787916153,2128.0,2919,3095.8377704293243,"ARS(8,0.0123) ADX(21) RVI(21) Q(13) Sc(3) NL(20)"
3918.0,1.074411714432226,1807.0,5573,3092.070733910285,"ARS(3,0.0123) ADX(14) RVI(21) Q(5) Sc(3) NL(20)"
3691.0,1.0899169285488075,1507.0,3195,3091.1966983814723,"ARS(3,0.0123) ADX(14) RVI(21) Q(13) Sc(4) NL(10)"
3861.0,1.0795590356480527,1759.0,4196,3083.4276051465686,"ARS(3,0.0123) ADX(14) RVI(14) Q(5) Sc(4) NL(20)"
3932.0,1.0894591950492571,1988.0,3358,3065.0783879033193,"ARS(8,0.0123) ADX(21) RVI(10) Q(5) Sc(4) NL(10)"
3963.0,1.0947632711621234,2105.0,3335,3053.1645627132266,"ARS(8,0.0123) ADX(21) RVI(14) Q(8) Sc(3) NL(20)"
4089.0,1.111508044723207,2467.0,2359,3043.3617214900187,"ARS(5,0.02) ADX(30) RVI(10) Q(5) Sc(3) NL(20)"
3902.0,1.0815073214546822,1946.0,4191,3037.749473305622,"ARS(8,0.0123) ADX(14) RVI(21) Q(5) Sc(4) NL(20)"
3926.0,1.100795892169448,2160.0,2762,3017.964156883557,"ARS(8,0.0123) ADX(21) RVI(10) Q(13) Sc(3) NL(20)"
3932.0,1.1123300194263512,2250.0,2141,3016.332163023733,"ARS(5,0.02) ADX(30) RVI(10) Q(8) Sc(3) NL(20)"
3801.0,1.0815927873779114,1817.0,4004,3015.354396965998,"ARS(8,0.0123) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
3888.0,1.1185944363103952,2224.0,1672,3010.1710744565453,"ARS(5,0.02) ADX(30) RVI(10) Q(8) Sc(4) NL(20)"
